[2023-08-15 12:31:14][__main__.py][L41][INFO]dataset:
  name: fc_small
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_small_data.npy
  node_sz: 400
  node_feature_sz: 400
  num_classes: 2
  perc_edges: 100
model:
  name: GCN
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 5
device: cuda:0
is_wandb: true
project: asd-graph

[2023-08-15 12:31:14][__init__.py][L15][INFO]cfg.dataset.name: fc_small
[2023-08-15 12:31:16][optimizer.py][L66][INFO]Parameters [normal] length [8]
[2023-08-15 12:31:16][__init__.py][L25][INFO]Training: Train
[2023-08-15 12:31:16][Train.py][L35][INFO]#model params: 1668353
[2023-08-15 12:31:16][Train.py][L153][INFO]Epoch[1/100] | Train Loss: 0.688 | Train Accuracy: 55.978% | Test Loss: 0.701 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6182 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000982
[2023-08-15 12:34:27][Train.py][L153][INFO]Epoch[12/100] | Train Loss: 0.664 | Train Accuracy: 55.978% | Test Loss: 0.693 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000797
[2023-08-15 12:34:27][Train.py][L153][INFO]Epoch[13/100] | Train Loss: 0.662 | Train Accuracy: 58.152% | Test Loss: 0.685 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000781
[2023-08-15 12:34:27][Train.py][L153][INFO]Epoch[14/100] | Train Loss: 0.659 | Train Accuracy: 60.870% | Test Loss: 0.690 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6727 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000766
[2023-08-15 12:34:28][Train.py][L153][INFO]Epoch[15/100] | Train Loss: 0.657 | Train Accuracy: 55.978% | Test Loss: 0.695 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000750
[2023-08-15 12:34:28][Train.py][L153][INFO]Epoch[16/100] | Train Loss: 0.654 | Train Accuracy: 56.522% | Test Loss: 0.685 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6727 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000735
[2023-08-15 12:34:29][Train.py][L153][INFO]Epoch[17/100] | Train Loss: 0.650 | Train Accuracy: 59.239% | Test Loss: 0.685 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6727 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000720
[2023-08-15 12:34:29][Train.py][L153][INFO]Epoch[18/100] | Train Loss: 0.647 | Train Accuracy: 55.978% | Test Loss: 0.694 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000705
[2023-08-15 12:34:29][Train.py][L153][INFO]Epoch[19/100] | Train Loss: 0.642 | Train Accuracy: 60.870% | Test Loss: 0.679 | Test Accuracy: 47.619% | Best Test Accuracy: 47.619% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000690
[2023-08-15 12:34:30][Train.py][L153][INFO]Epoch[20/100] | Train Loss: 0.637 | Train Accuracy: 65.217% | Test Loss: 0.675 | Test Accuracy: 52.381% | Best Test Accuracy: 52.381% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0909 | Test F1:0.5238 | Test Recall:0.5238 | Test Precision:0.5238 | LR:0.0000676
[2023-08-15 12:34:30][Train.py][L153][INFO]Epoch[21/100] | Train Loss: 0.634 | Train Accuracy: 62.500% | Test Loss: 0.683 | Test Accuracy: 47.619% | Best Test Accuracy: 52.381% | Test AUC:0.6818 | Test Sen:1.0000 | Test Spe:0.0000 | Test F1:0.4762 | Test Recall:0.4762 | Test Precision:0.4762 | LR:0.0000662
[2023-08-15 12:34:30][Train.py][L153][INFO]Epoch[22/100] | Train Loss: 0.631 | Train Accuracy: 65.217% | Test Loss: 0.675 | Test Accuracy: 52.381% | Best Test Accuracy: 52.381% | Test AUC:0.7091 | Test Sen:1.0000 | Test Spe:0.0909 | Test F1:0.5238 | Test Recall:0.5238 | Test Precision:0.5238 | LR:0.0000648
[2023-08-15 12:34:31][Train.py][L153][INFO]Epoch[23/100] | Train Loss: 0.622 | Train Accuracy: 66.848% | Test Loss: 0.667 | Test Accuracy: 61.905% | Best Test Accuracy: 61.905% | Test AUC:0.7182 | Test Sen:1.0000 | Test Spe:0.2727 | Test F1:0.6190 | Test Recall:0.6190 | Test Precision:0.6190 | LR:0.0000634
[2023-08-15 12:34:31][Train.py][L153][INFO]Epoch[24/100] | Train Loss: 0.619 | Train Accuracy: 69.022% | Test Loss: 0.665 | Test Accuracy: 61.905% | Best Test Accuracy: 61.905% | Test AUC:0.7273 | Test Sen:1.0000 | Test Spe:0.2727 | Test F1:0.6190 | Test Recall:0.6190 | Test Precision:0.6190 | LR:0.0000620
[2023-08-15 12:34:31][Train.py][L153][INFO]Epoch[25/100] | Train Loss: 0.619 | Train Accuracy: 68.478% | Test Loss: 0.660 | Test Accuracy: 71.429% | Best Test Accuracy: 71.429% | Test AUC:0.7273 | Test Sen:1.0000 | Test Spe:0.4545 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000606
[2023-08-15 12:34:32][Train.py][L153][INFO]Epoch[26/100] | Train Loss: 0.616 | Train Accuracy: 65.217% | Test Loss: 0.675 | Test Accuracy: 52.381% | Best Test Accuracy: 71.429% | Test AUC:0.7182 | Test Sen:1.0000 | Test Spe:0.0909 | Test F1:0.5238 | Test Recall:0.5238 | Test Precision:0.5238 | LR:0.0000593
[2023-08-15 12:34:32][Train.py][L153][INFO]Epoch[27/100] | Train Loss: 0.604 | Train Accuracy: 69.022% | Test Loss: 0.651 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000580
[2023-08-15 12:34:32][Train.py][L153][INFO]Epoch[28/100] | Train Loss: 0.601 | Train Accuracy: 71.739% | Test Loss: 0.650 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.4545 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000567
[2023-08-15 12:34:33][Train.py][L153][INFO]Epoch[29/100] | Train Loss: 0.597 | Train Accuracy: 71.739% | Test Loss: 0.659 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.3636 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000554
[2023-08-15 12:34:33][Train.py][L153][INFO]Epoch[30/100] | Train Loss: 0.597 | Train Accuracy: 65.217% | Test Loss: 0.666 | Test Accuracy: 57.143% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.1818 | Test F1:0.5714 | Test Recall:0.5714 | Test Precision:0.5714 | LR:0.0000541
[2023-08-15 12:34:33][Train.py][L153][INFO]Epoch[31/100] | Train Loss: 0.591 | Train Accuracy: 71.196% | Test Loss: 0.640 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000528
[2023-08-15 12:34:34][Train.py][L153][INFO]Epoch[32/100] | Train Loss: 0.584 | Train Accuracy: 73.913% | Test Loss: 0.660 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.3636 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000516
[2023-08-15 12:34:34][Train.py][L153][INFO]Epoch[33/100] | Train Loss: 0.578 | Train Accuracy: 70.652% | Test Loss: 0.643 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000504
[2023-08-15 12:34:35][Train.py][L153][INFO]Epoch[34/100] | Train Loss: 0.572 | Train Accuracy: 71.739% | Test Loss: 0.639 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000492
[2023-08-15 12:34:35][Train.py][L153][INFO]Epoch[35/100] | Train Loss: 0.569 | Train Accuracy: 70.652% | Test Loss: 0.648 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.4545 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000480
[2023-08-15 12:34:35][Train.py][L153][INFO]Epoch[36/100] | Train Loss: 0.563 | Train Accuracy: 70.652% | Test Loss: 0.639 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000469
[2023-08-15 12:34:36][Train.py][L153][INFO]Epoch[37/100] | Train Loss: 0.560 | Train Accuracy: 77.174% | Test Loss: 0.629 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.8000 | Test Spe:0.5455 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000457
[2023-08-15 12:34:36][Train.py][L153][INFO]Epoch[38/100] | Train Loss: 0.555 | Train Accuracy: 76.087% | Test Loss: 0.634 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000446
[2023-08-15 12:34:36][Train.py][L153][INFO]Epoch[39/100] | Train Loss: 0.551 | Train Accuracy: 73.913% | Test Loss: 0.641 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.4545 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000435
[2023-08-15 12:34:37][Train.py][L153][INFO]Epoch[40/100] | Train Loss: 0.552 | Train Accuracy: 73.913% | Test Loss: 0.624 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:0.8000 | Test Spe:0.5455 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000424
[2023-08-15 12:34:37][Train.py][L153][INFO]Epoch[41/100] | Train Loss: 0.544 | Train Accuracy: 73.913% | Test Loss: 0.643 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.4545 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000413
[2023-08-15 12:34:37][Train.py][L153][INFO]Epoch[42/100] | Train Loss: 0.539 | Train Accuracy: 73.370% | Test Loss: 0.635 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000403
[2023-08-15 12:34:38][Train.py][L153][INFO]Epoch[43/100] | Train Loss: 0.539 | Train Accuracy: 76.630% | Test Loss: 0.618 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:0.8000 | Test Spe:0.5455 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000392
[2023-08-15 12:34:38][Train.py][L153][INFO]Epoch[44/100] | Train Loss: 0.536 | Train Accuracy: 73.913% | Test Loss: 0.644 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:1.0000 | Test Spe:0.4545 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000382
[2023-08-15 12:34:38][Train.py][L153][INFO]Epoch[45/100] | Train Loss: 0.530 | Train Accuracy: 73.370% | Test Loss: 0.633 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000372
[2023-08-15 12:34:39][Train.py][L153][INFO]Epoch[46/100] | Train Loss: 0.525 | Train Accuracy: 78.261% | Test Loss: 0.619 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:0.8000 | Test Spe:0.5455 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000362
[2023-08-15 12:34:39][Train.py][L153][INFO]Epoch[47/100] | Train Loss: 0.523 | Train Accuracy: 78.261% | Test Loss: 0.619 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7364 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000353
[2023-08-15 12:34:39][Train.py][L153][INFO]Epoch[48/100] | Train Loss: 0.519 | Train Accuracy: 77.174% | Test Loss: 0.630 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000343
[2023-08-15 12:34:40][Train.py][L153][INFO]Epoch[49/100] | Train Loss: 0.517 | Train Accuracy: 74.457% | Test Loss: 0.635 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000334
[2023-08-15 12:34:40][Train.py][L153][INFO]Epoch[50/100] | Train Loss: 0.513 | Train Accuracy: 76.087% | Test Loss: 0.623 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000325
[2023-08-15 12:34:40][Train.py][L153][INFO]Epoch[51/100] | Train Loss: 0.510 | Train Accuracy: 78.804% | Test Loss: 0.616 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000316
[2023-08-15 12:34:41][Train.py][L153][INFO]Epoch[52/100] | Train Loss: 0.507 | Train Accuracy: 78.804% | Test Loss: 0.628 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000307
[2023-08-15 12:34:41][Train.py][L153][INFO]Epoch[53/100] | Train Loss: 0.508 | Train Accuracy: 75.000% | Test Loss: 0.635 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000299
[2023-08-15 12:34:41][Train.py][L153][INFO]Epoch[54/100] | Train Loss: 0.503 | Train Accuracy: 79.891% | Test Loss: 0.614 | Test Accuracy: 66.667% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.8000 | Test Spe:0.5455 | Test F1:0.6667 | Test Recall:0.6667 | Test Precision:0.6667 | LR:0.0000290
[2023-08-15 12:34:42][Train.py][L153][INFO]Epoch[55/100] | Train Loss: 0.500 | Train Accuracy: 79.348% | Test Loss: 0.621 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000282
[2023-08-15 12:34:42][Train.py][L153][INFO]Epoch[56/100] | Train Loss: 0.497 | Train Accuracy: 78.804% | Test Loss: 0.628 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000274
[2023-08-15 12:34:42][Train.py][L153][INFO]Epoch[57/100] | Train Loss: 0.496 | Train Accuracy: 77.174% | Test Loss: 0.625 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000266
[2023-08-15 12:34:43][Train.py][L153][INFO]Epoch[58/100] | Train Loss: 0.495 | Train Accuracy: 78.804% | Test Loss: 0.620 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000259
[2023-08-15 12:34:43][Train.py][L153][INFO]Epoch[59/100] | Train Loss: 0.490 | Train Accuracy: 78.804% | Test Loss: 0.627 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000251
[2023-08-15 12:34:43][Train.py][L153][INFO]Epoch[60/100] | Train Loss: 0.489 | Train Accuracy: 79.891% | Test Loss: 0.621 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000244
[2023-08-15 12:34:44][Train.py][L153][INFO]Epoch[61/100] | Train Loss: 0.486 | Train Accuracy: 79.348% | Test Loss: 0.626 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000237
[2023-08-15 12:34:44][Train.py][L153][INFO]Epoch[62/100] | Train Loss: 0.484 | Train Accuracy: 79.891% | Test Loss: 0.621 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000230
[2023-08-15 12:34:44][Train.py][L153][INFO]Epoch[63/100] | Train Loss: 0.482 | Train Accuracy: 79.891% | Test Loss: 0.626 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000223
[2023-08-15 12:34:45][Train.py][L153][INFO]Epoch[64/100] | Train Loss: 0.480 | Train Accuracy: 80.435% | Test Loss: 0.617 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000217
[2023-08-15 12:34:45][Train.py][L153][INFO]Epoch[65/100] | Train Loss: 0.478 | Train Accuracy: 81.522% | Test Loss: 0.624 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000210
[2023-08-15 12:34:45][Train.py][L153][INFO]Epoch[66/100] | Train Loss: 0.478 | Train Accuracy: 80.435% | Test Loss: 0.627 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000204
[2023-08-15 12:34:46][Train.py][L153][INFO]Epoch[67/100] | Train Loss: 0.475 | Train Accuracy: 81.522% | Test Loss: 0.621 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000198
[2023-08-15 12:34:46][Train.py][L153][INFO]Epoch[68/100] | Train Loss: 0.473 | Train Accuracy: 81.522% | Test Loss: 0.618 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000192
[2023-08-15 12:34:46][Train.py][L153][INFO]Epoch[69/100] | Train Loss: 0.472 | Train Accuracy: 82.609% | Test Loss: 0.623 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7455 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000186
[2023-08-15 12:34:47][Train.py][L153][INFO]Epoch[70/100] | Train Loss: 0.471 | Train Accuracy: 80.978% | Test Loss: 0.620 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7545 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000181
[2023-08-15 12:34:47][Train.py][L153][INFO]Epoch[71/100] | Train Loss: 0.468 | Train Accuracy: 80.978% | Test Loss: 0.630 | Test Accuracy: 76.190% | Best Test Accuracy: 76.190% | Test AUC:0.7545 | Test Sen:1.0000 | Test Spe:0.5455 | Test F1:0.7619 | Test Recall:0.7619 | Test Precision:0.7619 | LR:0.0000176
[2023-08-15 12:34:48][Train.py][L153][INFO]Epoch[72/100] | Train Loss: 0.469 | Train Accuracy: 80.978% | Test Loss: 0.624 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000171
[2023-08-15 12:34:48][Train.py][L153][INFO]Epoch[73/100] | Train Loss: 0.466 | Train Accuracy: 81.522% | Test Loss: 0.627 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000166
[2023-08-15 12:34:48][Train.py][L153][INFO]Epoch[74/100] | Train Loss: 0.465 | Train Accuracy: 81.522% | Test Loss: 0.622 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000161
[2023-08-15 12:34:49][Train.py][L153][INFO]Epoch[75/100] | Train Loss: 0.464 | Train Accuracy: 81.522% | Test Loss: 0.623 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000156
[2023-08-15 12:34:49][Train.py][L153][INFO]Epoch[76/100] | Train Loss: 0.462 | Train Accuracy: 82.065% | Test Loss: 0.620 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000152
[2023-08-15 12:34:49][Train.py][L153][INFO]Epoch[77/100] | Train Loss: 0.461 | Train Accuracy: 82.609% | Test Loss: 0.617 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000148
[2023-08-15 12:34:50][Train.py][L153][INFO]Epoch[78/100] | Train Loss: 0.460 | Train Accuracy: 80.978% | Test Loss: 0.625 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000144
[2023-08-15 12:34:50][Train.py][L153][INFO]Epoch[79/100] | Train Loss: 0.459 | Train Accuracy: 81.522% | Test Loss: 0.622 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7636 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000140
[2023-08-15 12:34:50][Train.py][L153][INFO]Epoch[80/100] | Train Loss: 0.457 | Train Accuracy: 82.609% | Test Loss: 0.623 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7545 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000136
[2023-08-15 12:34:51][Train.py][L153][INFO]Epoch[81/100] | Train Loss: 0.456 | Train Accuracy: 82.065% | Test Loss: 0.622 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7545 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000132
[2023-08-15 12:34:51][Train.py][L153][INFO]Epoch[82/100] | Train Loss: 0.455 | Train Accuracy: 82.065% | Test Loss: 0.626 | Test Accuracy: 71.429% | Best Test Accuracy: 76.190% | Test AUC:0.7545 | Test Sen:0.9000 | Test Spe:0.5455 | Test F1:0.7143 | Test Recall:0.7143 | Test Precision:0.7143 | LR:0.0000129
